MAESTRÍA |  |  |  | 
 |  |  |  | UNIDAD UPN      TIJUANA                                                                                                                                                                                   
 |  |  |  | UNIDAD UPN      CHIHUAHUA                                                                                                                                                                               
 |  |  |  | UNIDAD UPN      PARRAL                                                                                                                                                                                   
 |  |  |  | UNIDAD UPN      DURANGO                                                                                                                                                                                
 |  |  |  | UNIDAD UPN      GUADALUPE                                                                                                                                                                              
 |  |  |  | UNIDAD UPN      CHETUMAL                                                                                                                                                                                
 |  |  |  | UNIDAD UPN      CULIACÁN                                                                                                                                                                                
 |  |  |  | UNIDAD UPN      HERMOSILLO                                                                                                                                                                             
 |  |  |  | UNIDAD UPN      NOGALES                                                                                                                                                                                 
 |  |  |  | UNIVERSIDAD DE LA SALLE BAJÍO |  A C                                                                                                                                                                     
 |  |  | Educación en: Formación Docente en el Ámbito Regional | 
 |  |  |  | UNIDAD UPN      TLAXCALA                                                                                                                                                                                
 |  |  | Educación en: Formación Docente y Práctica | 
 |  |  |  | UNIDAD UPN      NAVOJOA                                                                                                                                                                                 
 |  |  |  | UNIDAD UPN      CIUDAD VICTORIA                                                                                                                                                                        
 |  |  |  | UNIDAD UPN      ZACATECAS                                                                                                                                                                              
 |  |  |  | UNIVERSIDAD DE LA SALLE BAJÍO |  A C  - PLANTEL SALAMANCA                                                                                                                                        
 |  |  | Educación en: Formación Intercultural Docente | 
 |  |  |  | UNIDAD UPN      ZAMORA                                                                                                                                                                                  
 |  |  |  | UNIDAD UPN      URUAPAN                                                                                                                                                                                 
 |  |  | Educación en: Innovación Educativa | 
 |  |  |  | UNIDAD UPN      GUADALAJARA                                                                                                                                                                           
 |  |  |  | UNIDAD UPN      CIUDAD GUZMÁN                                                                                                                                                                        
 |  |  | Educación en: Innovación Pedagógica | 
 |  |  |  | UNIDAD UPN      SALTILLO                                                                                                                                                                                 
 |  |  | Educación en: Innovaciones Educativas o Investigación | 
 |  |  |  | UNIVERSIDAD LA SALLE |  A C  - PLANTEL JOAQUÍN CORDERO Y BUENROSTRO                                                                                                                      
 |  |  | Educación en: Intervención Docente y Aprendizaje Escolar | 
 |  |  |  | UNIDAD UPN      LOS MOCHIS                                                                                                                                                                              
 |  |  | Educación en: Intervención Pedagógica y Aprendizaje Escolar | 
 |  |  |  | UNIDAD UPN      CULIACÁN                                                                                                                                                                                
 |  |  | Educación en: Investigación Curricular | 
 |  |  |  | UNIDAD UPN      MAZATLÁN                                                                                                                                                                                
 |  |  | Educación en: MetodologÍa de la Docencia | 
 |  |  |  | CENTRO DE ESTUDIOS SUPERIORES DEL GOLFO                                                                                                                                                        
 |  |  | Educación en: Modelos Educativos | 
 |  |  |  | CENTRO DE ESTUDIOS PEDAGÓGICOS JOSÉ RUBÉN ROMERO |  A C                                                                                                                                   
 |  |  | Educación en: Pleneación Educativa | 
 |  |  |  | UNIVERSIDAD PEDAGÓGICA NACIONAL                                                                                                                                                                    
 |  |  | Educación en: Práctica Docente | 
 |  |  |  | UNIDAD UPN     AGUASCALIENTES                                                                                                                                                                         
 |  |  |  | UNIDAD UPN      ZAMORA                                                                                                                                                                                  
 |  |  |  | UNIDAD UPN      CHETUMAL                                                                                                                                                                                
 |  |  | Educación en: Práctica Docente e Integración Cultural | 
 |  |  |  | UNIDAD UPN      CIUDAD JUÁREZ                                                                                                                                                                          
 |  |  |  | UNIDAD UPN      ZITÁCUARO                                                                                                                                                                               
 |  |  | Educación en: Práctica Educativa | 
 |  |  |  | UNIDAD UPN      HIDALGO                                                                                                                                                                                  
 |  |  | Educación en: PsicologÍa y Orientación Vocacional | 
 |  |  |  | UNIVERSIDAD REGIOMONTANA |  A C                                                                                                                                                                        
 |  |  | Educación en: TecnologÍa Educativa o Didáctica del Inglés | 
 |  |  |  | UNIVERSIDAD DE QUINTANA ROO                                                                                                                                                                          
 |  |  | Educación Especial | 
 |  |  |  | CENTRO DE ESTUDIOS SUPERIORES DEL SURESTE                                                                                                                                                     
 |  |  |  | UNIVERSIDAD AUTÓNOMA DE BAJA CALIFORNIA                                                                                                                                                         
 |  |  |  | UNIVERSIDAD AUTÓNOMA DE TLAXCALA                                                                                                                                                                  
 |  |  |  | UNIVERSIDAD AUTONÓMA DEL ESTADO DE MORELOS                                                                                                                                                  
 |  |  |  | UNIVERSIDAD DEL SURESTE                                                                                                                                                                                
 |  |  | Educación Familiar | 
 |  |  |  | INSTITUTO SUPERIOR DE ESTUDIOS PARA LA FAMILIA - PLANTEL MONTERREY                                                                                                                     
 |  |  |  | UNIVERSIDAD BONATERRA |  A C                                                                                                                                                                             
 |  |  |  | UNIVERSIDAD PANAMERICANA                                                                                                                                                                              
 |  |  | Educación FÍsica | 
 |  |  |  | UNIVERSIDAD AUTÓNOMA ESPAÑA DE DURANGO                                                                                                                                                        
 |  |  | Educación HolÍstica | 
 |  |  |  | FUNDACIÓN INTERNACIONAL PARA LA EDUCACIÓN HOLISTA                                                                                                                                          
 |  |  | Educación HumanÍstica | 
 |  |  |  | UNIVERSIDAD IBEROAMERICANA                                                                                                                                                                           
 |  |  |  | UNIVERSIDAD IBEROAMERICANA PUEBLA                                                                                                                                                                
 |  |  | Educación Infantil (Desarrollo del Niño de   a   Años) | 
 |  |  |  | INSTITUTO PEDAGÓGICO DE FORMACIÓN PROFESIONAL                                                                                                                                               
 |  |  | Educación Matemática | 
 |  |  |  | UNIVERSIDAD POPULAR AUTÓNOMA DEL ESTADO DE PUEBLA                                                                                                                                        
 |  |  | Educación Media Superior y Superior | 
 |  |  |  | UNIVERSIDAD DE LEÓN                                                                                                                                                                                      
 |  |  | Educación Media y Universitaria | 
 |  |  |  | UNIVERSIDAD AUTÓNOMA ESPAÑA DE DURANGO                                                                                                                                                   |     
 |  |  | Educación Media y Universitaria y en Dirección y Administración Educativa | 
 |  |  |  | UNIVERSIDAD ESPAÑA DE COAHUILA                                                                                                                                                                      
 |  |  | Educación para la Paz | 
 |  |  |  | UNIVERSIDAD ALBERT EINSTEIN                                                                                                                                                                            
 |  |  | Educación Superior | 
 |  |  |  | BENEMÉRITA UNIVERSIDAD AUTÓNOMA DE PUEBLA                                                                                                                                                    
 |  |  |  | CENTRO ACADÉMICO DE ESTUDIOS SUPERIORES - PLANTEL ZUMPANGO                                                                                                                            
 |  |  |  | CENTRO DE ESTUDIOS UNIVERSITARIOS                                                                                                                                                                  
 |  |  |  | CENTRO DE INVESTIGACIÓN PARA LA ADMINISTRACIÓN EDUCATIVA                                                                                                                                  
 |  |  |  | CENTRO DE INVESTIGACIÓN PARA LA ADMINISTRACIÓN EDUCATIVA - SAN LUIS POTOSÍ                                                                                                          
 |  |  |  | EDUCACIÓN Y DESARROLLO CULTURAL DE MONTERREY |  S C                                                                                                                                         
 |  |  |  | INSTITUTO DE CIENCIAS Y ESTUDIOS SUPERIORES DE MICHOACÁN                                                                                                                                  
 |  |  |  | INSTITUTO DE CIENCIAS Y ESTUDIOS SUPERIORES DE MICHOACÁN - PLANTEL URUAPAN                                                                                                         
 |  |  |  | INSTITUTO TECNOLÓGICO SUPERIOR DE SINALOA |  A C                                                                                                                                                 
 |  |  |  | INSTITUTO UNIVERSITARIO DEL ESTADO DE MÉXICO |  S C                                                                                                                                               
 |  |  |  | UNIVERSIDAD AUTÓNOMA DE CHIHUAHUA                                                                                                                                                                
 |  |  |  | UNIVERSIDAD AUTÓNOMA DE NAYARIT                                                                                                                                                                    
 |  |  |  | UNIVERSIDAD AUTÓNOMA DE NUEVO LEÓN                                                                                                                                                              
 |  |  |  | UNIVERSIDAD AUTÓNOMA DEL ESTADO DE MÉXICO                                                                                                                                                    
 |  |  |  | UNIVERSIDAD HUMANISTA DE LAS AMÉRICAS                                                                                                                                                            
 |  |  |  | UNIVERSIDAD INTERAMERICANA DEL NORTE - CAMPUS CAMPECHE                                                                                                                                   
 |  |  |  | UNIVERSIDAD INTERAMERICANA |  A C                                                                                                                                                                      
 |  |  |  | UNIVERSIDAD LA SALLE BENAVENTE |  A C                                                                                                                                                                 
 |  |  |  | UNIVERSIDAD LA SALLE CHIHUAHUA |  A C                                                                                                                                                                  
 |  |  |  | UNIVERSIDAD MESOAMERICANA - PLANTEL SAN JUAN DEL RÍO                                                                                                                                        
 |  |  |  | UNIVERSIDAD MESOAMERICANA SIGLO XXI |  S C                                                                                                                                                         
 |  |  |  | UNIVERSIDAD METROPOLITANA DE MONTERREY                                                                                                                                                        
 |  |  |  | UNIVERSIDAD REGIOMONTANA |  A C                                                                                                                                                                        
 |  |  |  | UNIVERSIDAD SALAZAR                                                                                                                                                                                      
 |  |  |  | UNIVERSIDAD VALLE CONTINENTAL                                                                                                                                                                        
 |  |  |  | UNIVERSIDAD VALLE DEL BRAVO                                                                                                                                                                          
 |  |  | Educación Superior en: Administración Educativa | 
 |  |  |  | CENTRO DE ESTUDIOS TECNOLÓGICOS Y UNIVERSITARIOS DEL GOLFO |  A C                                                                                                                        
 |  |  | Educación Superior en: Administración y Docencia | 
 |  |  |  | COLEGIO DE ESTUDIOS DE POSGRADO DE LA CIUDAD DE MÉXICO - PLANTEL CUERNAVACA                                                                                                      
 |  |  | Educación Tecnológica | 
 |  |  |  | INSTITUTO DE CIENCIAS Y ESTUDIOS SUPERIORES DE HIDALGO                                                                                                                                      
 |  |  |  | UNIVERSIDAD AUTÓNOMA ESPAÑA DE DURANGO                                                                                                                                                   |     
 |  |  | Educación Universitaria | 
 |  |  |  | UNIVERSIDAD DEL NORTE |  A C                                                                                                                                                                              
 |  |  |  | UNIVERSIDAD REALÍSTICA DE MÉXICO                                                                                                                                                                    
 |  |  | Educación Virtual | 
 |  |  |  | UNIVERSIDAD VERACRUZANA                                                                                                                                                                              
 |  |  | Educación y Desarrollo Docente | 
 |  |  |  | UNIVERSIDAD IBEROAMERICANA LAGUNA                                                                                                                                                                 
 |  |  | Educación y Desarrollo Humano | 
 |  |  |  | CENTRO DE ESTUDIOS UNIVERSITARIOS JUÁREZ                                                                                                                                                        
 |  |  | Educación y Diversidad Cultural | 
 |  |  |  | UNIDAD UPN      TUXTLA GUTIÉRREZ                                                                                                                                                                     
 |  |  | Educación y Gestión Pedagógica | 
 |  |  |  | UNIVERSIDAD ANÁHUAC DE OAXACA                                                                                                                                                                      
 |  |  | Educación y Procesos Cognoscitivos | 
 |  |  |  | INSTITUTO TECNOLÓGICO Y DE ESTUDIOS SUPERIORES DE OCCIDENTE                                                                                                                            
 |  |  | Enseñanza de la Educación Superior | 
 |  |  |  | UNIVERSIDAD MÉXICO AMERICANA DEL NORTE                                                                                                                                                          
 |  |  | Enseñanza de la Lengua Materna | 
 |  |  |  | UNIVERSIDAD AUTÓNOMA DE ZACATECAS                                                                                                                                                                
 |  |  | Enseñanza de las Ciencias | 
 |  |  |  | UNIVERSIDAD AUTÓNOMA DE NUEVO LEÓN                                                                                                                                                              
 |  |  |  | UNIVERSIDAD DE GUADALAJARA                                                                                                                                                                           
 |  |  | Enseñanza de las Ciencias Biológicas | 
 |  |  |  | UNIVERSIDAD DE MONTEMORELOS                                                                                                                                                                        
 |  |  | Enseñanza de las Ciencias FÍsicas | 
 |  |  |  | UNIVERSIDAD DE MONTEMORELOS                                                                                                                                                                        
 |  |  | Enseñanza de las Ciencias QuÍmicas | 
 |  |  |  | UNIVERSIDAD DE MONTEMORELOS                                                                                                                                                                        
 |  |  | Enseñanza de las Ciencias Sociales | 
 |  |  |  | UNIVERSIDAD DE MONTEMORELOS                                                                                                                                                                        
 |  |  | Enseñanza de las Matemáticas | 
 |  |  |  | UNIVERSIDAD AUTÓNOMA DE GUADALAJARA                                                                                                                                                            
 |  |  |  | UNIVERSIDAD BONATERRA |  A C                                                                                                                                                                             
 |  |  | Enseñanza de las Matemáticas en: Educación Matemática y Computación Educativa | 
 |  |  |  | UNIVERSIDAD AUTONÓMA DEL ESTADO DE MORELOS                                                                                                                                                  
 |  |  | Enseñanza del Español como Lengua Extranjera | 
 |  |  |  | UNIVERSIDAD INTERNACIONAL                                                                                                                                                                             
 |  |  | Enseñanza del Inglés | 
 |  |  |  | UNIVERSIDAD DE GUADALAJARA                                                                                                                                                                           
 |  |  | Enseñanza del Inglés como Lengua Extranjera | 
 |  |  |  | UNIVERSIDAD VERACRUZANA                                                                                                                                                                              
 |  |  | Enseñanza del Inglés como Segunda Lengua | 
 |  |  |  | UNIVERSIDAD AUTÓNOMA DE NUEVO LEÓN                                                                                                                                                              
 |  |  | Enseñanza Efectiva | 
 |  |  |  | UNIVERSIDAD DEL MAYAB |  A C                                                                                                                                                                             
 |  |  | Enseñanza Superior | 
 |  |  |  | CENTRO DE INVESTIGACIÓN Y DOCENCIA EN HUMANIDADES DEL ESTADO DE MORELOS                                                                                                          
 |  |  |  | UNIVERSIDAD BONATERRA |  A C                                                                                                                                                                             
 |  |  | Estrategia Educativa | 
 |  |  |  | UNIVERSIDAD REGIONAL DEL NORTE                                                                                                                                                                      
 |  |  | Estrategias Educativas Innovadoras | 
 |  |  |  | INSTITUTO MATER |  A C                                                                                                                                                                                       
 |  |  | Estudios de la Educación | 
 |  |  |  | EL COLEGIO DE PUEBLA |  A C                                                                                                                                                                                
 |  |  | Evaluación | 
 |  |  |  | COLEGIO LATINOAMERICANO DE POSGRADOS                                                                                                                                                          
 |  |  | Evaluación Educativa | 
 |  |  |  | CENTRO ACADÉMICO DE ESTUDIOS SUPERIORES                                                                                                                                                       
 |  |  |  | UNIVERSIDAD SALAZAR                                                                                                                                                                                      
 |  |  | Formación Docente | 
 |  |  |  | INSTITUTO TÉCNICO Y BANCARIO SAN CARLOS |  S C                                                                                                                                                     
 |  |  | Formación Permanente | 
 |  |  |  | CENTRO INTERNACIONAL DE PROSPECTIVA Y ALTOS ESTUDIOS |  S C                                                                                                                                 
 |  |  | Formación y Práctica Docente | 
 |  |  |  | UNIDAD UPN      CHILPANCINGO                                                                                                                                                                          
 |  |  |  | UNIDAD UPN      ACAPULCO                                                                                                                                                                                
 |  |  |  | UNIDAD UPN      IGUALA                                                                                                                                                                                    
 |  |  | Innovación Educativa | 
 |  |  |  | COMPLEJO EDUCATIVO EUROAMERICANO                                                                                                                                                                
 |  |  |  | INSTITUTO DE EDUCACIÓN Y CULTURA ALEJANDRÍA                                                                                                                                                    
 |  |  |  | UNIDAD UPN      CIUDAD VICTORIA                                                                                                                                                                        
 |  |  |  | UNIDAD UPN      TAMPICO                                                                                                                                                                                  
 |  |  |  | UNIDAD UPN      NUEVO LAREDO                                                                                                                                                                          
 |  |  |  | UNIVERSIDAD AUTÓNOMA DE YUCATÁN                                                                                                                                                                  
 |  |  |  | UNIVERSIDAD DE LONDRES                                                                                                                                                                                 
 |  |  |  | UNIVERSIDAD DE SONORA                                                                                                                                                                                  
 |  |  |  | UNIVERSIDAD MARISTA DE GUADALAJARA                                                                                                                                                                
 |  |  | Innovación en la Educación | 
 |  |  |  | COLEGIO MIGUEL HIDALGO                                                                                                                                                                                 
 |  |  | Innovación en la Escuela | 
 |  |  |  | UNIDAD UPN      GUANAJUATO                                                                                                                                                                            
 |  |  | Innovación y Gestión Pedagógica | 
 |  |  |  | COLEGIO DE ESTUDIOS DE POSTGRADO DEL BAJÍO |  A C                                                                                                                                                
 |  |  | Integración Educativa | 
 |  |  |  | UNIDAD UPN     MARÍA LAVALLE URBINA                                                                                                                                                                  
 |  |  | Investigación Educativa | 
 |  |  |  | CENTRO DE INVESTIGACIÓN Y DOCENCIA                                                                                                                                                                 
 |  |  |  | UNIVERSIDAD AUTÓNOMA DE AGUASCALIENTES                                                                                                                                                         
 |  |  |  | UNIVERSIDAD AUTÓNOMA DE YUCATÁN                                                                                                                                                                  
 |  |  |  | UNIVERSIDAD IBEROAMERICANA PUEBLA                                                                                                                                                                
 |  |  |  | UNIVERSIDAD LA SALLE BENAVENTE |  A C                                                                                                                                                                 
 |  |  | Investigación en Ciencias de la Educación | 
 |  |  |  | UNIVERSIDAD DE GUADALAJARA                                                                                                                                                                           
 |  |  | Investigación y Desarrollo de la Educación | 
 |  |  |  | UNIVERSIDAD IBEROAMERICANA                                                                                                                                                                           
 |  |  | Investigaciones Educativas | 
 |  |  |  | CENTRO DE INVESTIGACIONES PEDAGÓGICAS Y SOCIALES                                                                                                                                            
 |  |  |  | UNIVERSIDAD DE GUANAJUATO                                                                                                                                                                            
 |  |  | MetodologÍa de la Enseñanza | 
 |  |  |  | INSTITUTO MEXICANO DE ESTUDIOS PEDAGÓGICOS |  A C                                                                                                                                               
 |  |  |  | INSTITUTO MEXICANO DE ESTUDIOS PEDAGÓGICOS |  A C  - SEDE NAYARIT                                                                                                                          
 |  |  |  | INSTITUTO MEXICANO DE PEDAGOGÍA |  A C  - TAMAULIPAS                                                                                                                                             
 |  |  | MetodologÍa de la Enseñanza Superior | 
 |  |  |  | INSTITUTO DE CIENCIAS Y ESTUDIOS SUPERIORES DE HIDALGO                                                                                                                                      
 |  |  | MetodologÍa de la Formación y de la Enseñanza Aplicada | 
 |  |  |  | UNIVERSIDAD MULTICULTURAL INTERNACIONAL |  A C                                                                                                                                                   
 |  |  | Necesidades Educativas Especiales | 
 |  |  |  | CENTRO DE ESTUDIOS SUPERIORES EN EDUCACIÓN |  A C                                                                                                                                              
 |  |  |  | UNIVERSIAD JEAN PIAGET                                                                                                                                                                                  
 |  |  |  | UNIVERSIDAD CRISTÓBAL COLÓN                                                                                                                                                                          
 |  |  | PedagogÍa | 
 |  |  |  | CENTRO ACADÉMICO DE ESTUDIOS SUPERIORES                                                                                                                                                       
 |  |  |  | CENTRO DE ESTUDIOS PROFESIONALES DE CHIAPAS FRAY BARTOLOMÉ DE LAS CASAS                                                                                                          
 |  |  |  | CENTRO PEDAGÓGICO DE DURANGO |  A C                                                                                                                                                                 
 |  |  |  | CENTRO UNIVERSITARIO SIGLO XXI                                                                                                                                                                        
 |  |  |  | COMPLEJO EDUCATIVO IGNACIO ALLENDE |  A C                                                                                                                                                           
 |  |  |  | INSTITUTO DE ESTUDIOS SUPERIORES DEL SURESTE                                                                                                                                                   
 |  |  |  | INSTITUTO MICHOACANO DE CIENCIAS DE LA EDUCACIÓN JOSÉ MARÍA MORELOS                                                                                                                 
 |  |  |  | INSTITUTO VERACRUZANO DE EDUCACIÓN SUPERIOR                                                                                                                                                  
 |  |  |  | UNIVERSIDAD DE COLIMA                                                                                                                                                                                   
 |  |  |  | UNIVERSIDAD MUNDO MAYA - CAMPUS CAMPECHE                                                                                                                                                     
 |  |  |  | UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO                                                                                                                                                        
 |  |  |  | UNIVERSIDAD NACIONAL AUTÓNOMA DE MEXICO - ESTADO DE MÉXICO                                                                                                                              
 |  |  |  | UNIVERSIDAD PABLO GUARDADO CHÁVEZ                                                                                                                                                                
 |  |  |  | UNIVERSIDAD PANAMERICANA                                                                                                                                                                              
 |  |  |  | UNIVERSIDAD PANAMERICANA - PLANTEL GUADALAJARA                                                                                                                                              
 |  |  |  | UNIVERSIDAD POPULAR AUTÓNOMA DEL ESTADO DE PUEBLA                                                                                                                                        
 |  |  | PedagogÍa en: Desarrollo Educativo | 
 |  |  |  | COLEGIO DE PROFESIONISTAS DE LA EDUCACIÓN JOSÉ VASCONCELOS                                                                                                                            
 |  |  | PedagogÍa en: Investigación Educativa | 
 |  |  |  | COLEGIO DE PROFESIONISTAS DE LA EDUCACIÓN JOSÉ VASCONCELOS                                                                                                                            
 |  |  | PedagogÍa y Práctica Docente | 
 |  |  |  | UNIDAD UPN     CIUDAD DEL CARMEN                                                                                                                                                                     
 |  |  | Planeación Educativa | 
 |  |  |  | CENTRO DE ESTUDIOS SUPERIORES EN EDUCACIÓN                                                                                                                                                   
 |  |  |  | UNIVERSIDAD PEDAGÓGICA NACIONAL                                                                                                                                                                    
 |  |  | Planificación y Administración Educativa | 
 |  |  |  | CENTRO DE INVESTIGACIÓN Y DOCENCIA                                                                                                                                                                 
 |  |  | Procesos Educativos | 
 |  |  |  | UNIVERSIDAD AUTÓNOMA CHAPINGO                                                                                                                                                                     
 |  |  | TecnologÍa y Ciencias de la Educación | 
 |  |  |  | UNIVERSIDAD TOLTECA DE MÉXICO |  A C                                                                                                                                                                   
 |  | FILOSOFÍA |  | 
 |  |  | Bioética | 
 |  |  |  | COLEGIO DE BIOÉTICA DE NUEVO LEÓN |  A C                                                                                                                                                             
 |  |  |  | UNIVERSIDAD ANÁHUAC                                                                                                                                                                                    
 |  |  |  | UNIVERSIDAD ANÁHUAC DE PUEBLA                                                                                                                                                                      
 |  |  | Ciencias en: Bioética | 
 |  |  |  | INSTITUTO POLITÉCNICO NACIONAL                                                                                                                                                                       
 |  |  | Estética y Arte | 
 |  |  |  | BENEMÉRITA UNIVERSIDAD AUTÓNOMA DE PUEBLA                                                                                                                                                    
 |  |  | Estudios de FilosofÍa de México | 
 |  |  |  | UNIVERSIDAD AUTÓNOMA DE ZACATECAS                                                                                                                                                                
 |  |  | FilosofÍa | 
 |  |  |  | CENTRO DE INVESTIGACIÓN Y DOCENCIA EN HUMANIDADES DEL ESTADO DE MORELOS                                                                                                          
 |  |  |  | EL COLEGIO DE LEÓN |  A C                                                                                                                                                                                   
 |  |  |  | UNIVERSIDAD ANÁHUAC DEL SUR |  A C                                                                                                                                                                     
 |  |  |  | UNIVERSIDAD AUTÓNOMA DE CIUDAD JUÁREZ                                                                                                                                                           
 |  |  |  | UNIVERSIDAD AUTÓNOMA DE GUADALAJARA                                                                                                                                                            
 |  |  |  | UNIVERSIDAD AUTÓNOMA DE GUADALAJARA - DURANGO                                                                                                                                              
 |  |  |  | UNIVERSIDAD AUTÓNOMA DE QUERÉTARO                                                                                                                                                               
 |  |  |  | UNIVERSIDAD AUTONÓMA DEL ESTADO DE MORELOS                                                                                                                                                  
 |  |  |  | UNIVERSIDAD DE GUADALAJARA                                                                                                                                                                           
 |  |  |  | UNIVERSIDAD DE GUANAJUATO                                                                                                                                                                            
 |  |  |  | UNIVERSIDAD DEL MAYAB |  A C                                                                                                                                                                             
 |  |  |  | UNIVERSIDAD DEL VALLE DE ATEMAJAC                                                                                                                                                                  
 |  |  |  | UNIVERSIDAD IBEROAMERICANA                                                                                                                                                                           
 |  |  |  | UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO                                                                                                                                                        
 |  |  |  | UNIVERSIDAD VERACRUZANA                                                                                                                                                                              
 |  |  | FilosofÍa de la Ciencia | 
 |  |  |  | UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO                                                                                                                                                        
